user_id,cohort_month,country,plan_tier,channel,months_since_acquisition,is_retained
3407,2025-10,Country A,Basic,Partnership,6,True
3408,2025-10,Country A,Basic,Organic,0,True
3408,2025-10,Country A,Basic,Organic,1,True
3408,2025-10,Country A,Basic,Organic,2,True
3408,2025-10,Country A,Basic,Organic,3,False
3408,2025-10,Country A,Basic,Organic,4,False
3408,2025-10,Country A,Basic,Organic,5,False
3408,2025-10,Country A,Basic,Organic,6,False
3409,2025-10,Country A,Basic,Organic,0,True
3409,2025-10,Country A,Basic,Organic,1,False
3409,2025-10,Country A,Basic,Organic,2,False
3409,2025-10,Country A,Basic,Organic,3,False
3409,2025-10,Country A,Basic,Organic,4,False
3409,2025-10,Country A,Basic,Organic,5,False
3409,2025-10,Country A,Basic,Organic,6,False
3410,2025-10,Country A,Basic,Organic,0,True
3410,2025-10,Country A,Basic,Organic,1,True
3410,2025-10,Country A,Basic,Organic,2,True
3410,2025-10,Country A,Basic,Organic,3,True
3410,2025-10,Country A,Basic,Organic,4,True
3410,2025-10,Country A,Basic,Organic,5,True
3410,2025-10,Country A,Basic,Organic,6,False
3411,2025-10,Country A,Premium,Organic,0,True
3411,2025-10,Country A,Premium,Organic,1,True
3411,2025-10,Country A,Premium,Organic,2,True
3411,2025-10,Country A,Premium,Organic,3,True
3411,2025-10,Country A,Premium,Organic,4,True
3411,2025-10,Country A,Premium,Organic,5,True
3411,2025-10,Country A,Premium,Organic,6,True
3412,2025-10,Country A,Premium,Referral,0,True
3412,2025-10,Country A,Premium,Referral,1,True
3412,2025-10,Country A,Premium,Referral,2,True
3412,2025-10,Country A,Premium,Referral,3,True
3412,2025-10,Country A,Premium,Referral,4,True
3412,2025-10,Country A,Premium,Referral,5,True
3412,2025-10,Country A,Premium,Referral,6,True
3413,2025-10,Country B,Basic,Paid,0,True
3413,2025-10,Country B,Basic,Paid,1,True
3413,2025-10,Country B,Basic,Paid,2,False
3413,2025-10,Country B,Basic,Paid,3,False
3413,2025-10,Country B,Basic,Paid,4,False
3413,2025-10,Country B,Basic,Paid,5,False
3413,2025-10,Country B,Basic,Paid,6,False
3414,2025-10,Country B,Basic,Organic,0,True
3414,2025-10,Country B,Basic,Organic,1,True
3414,2025-10,Country B,Basic,Organic,2,True
3414,2025-10,Country B,Basic,Organic,3,True
3414,2025-10,Country B,Basic,Organic,4,True
3414,2025-10,Country B,Basic,Organic,5,True
3414,2025-10,Country B,Basic,Organic,6,True
3415,2025-10,Country B,Basic,Paid,0,True
3415,2025-10,Country B,Basic,Paid,1,True
3415,2025-10,Country B,Basic,Paid,2,True
3415,2025-10,Country B,Basic,Paid,3,True
3415,2025-10,Country B,Basic,Paid,4,True
3415,2025-10,Country B,Basic,Paid,5,False
3415,2025-10,Country B,Basic,Paid,6,False
3416,2025-10,Country A,Basic,Organic,0,True
3416,2025-10,Country A,Basic,Organic,1,True
3416,2025-10,Country A,Basic,Organic,2,True
3416,2025-10,Country A,Basic,Organic,3,True
3416,2025-10,Country A,Basic,Organic,4,True
3416,2025-10,Country A,Basic,Organic,5,True
3416,2025-10,Country A,Basic,Organic,6,True
3417,2025-10,Country B,Basic,Organic,0,True
3417,2025-10,Country B,Basic,Organic,1,True
3417,2025-10,Country B,Basic,Organic,2,True
3417,2025-10,Country B,Basic,Organic,3,True
3417,2025-10,Country B,Basic,Organic,4,True
3417,2025-10,Country B,Basic,Organic,5,True
3417,2025-10,Country B,Basic,Organic,6,True
3418,2025-10,Country A,Basic,Organic,0,True
3418,2025-10,Country A,Basic,Organic,1,True
3418,2025-10,Country A,Basic,Organic,2,True
3418,2025-10,Country A,Basic,Organic,3,True
3418,2025-10,Country A,Basic,Organic,4,True
3418,2025-10,Country A,Basic,Organic,5,True
3418,2025-10,Country A,Basic,Organic,6,True
3419,2025-10,Country A,Basic,Organic,0,True
3419,2025-10,Country A,Basic,Organic,1,True
3419,2025-10,Country A,Basic,Organic,2,True
3419,2025-10,Country A,Basic,Organic,3,True
3419,2025-10,Country A,Basic,Organic,4,True
3419,2025-10,Country A,Basic,Organic,5,True
3419,2025-10,Country A,Basic,Organic,6,True
3420,2025-10,Country A,Basic,Paid,0,True
3420,2025-10,Country A,Basic,Paid,1,True
3420,2025-10,Country A,Basic,Paid,2,True
3420,2025-10,Country A,Basic,Paid,3,True
3420,2025-10,Country A,Basic,Paid,4,True
3420,2025-10,Country A,Basic,Paid,5,True
3420,2025-10,Country A,Basic,Paid,6,True
3421,2025-10,Country B,Premium,Referral,0,True
3421,2025-10,Country B,Premium,Referral,1,True
3421,2025-10,Country B,Premium,Referral,2,True
3421,2025-10,Country B,Premium,Referral,3,True
3421,2025-10,Country B,Premium,Referral,4,True
3421,2025-10,Country B,Premium,Referral,5,False
3421,2025-10,Country B,Premium,Referral,6,False
3422,2025-10,Country A,Basic,Referral,0,True
3422,2025-10,Country A,Basic,Referral,1,True
3422,2025-10,Country A,Basic,Referral,2,True
3422,2025-10,Country A,Basic,Referral,3,True
3422,2025-10,Country A,Basic,Referral,4,True
3422,2025-10,Country A,Basic,Referral,5,True
3422,2025-10,Country A,Basic,Referral,6,True
3423,2025-10,Country B,Basic,Organic,0,True
3423,2025-10,Country B,Basic,Organic,1,True
3423,2025-10,Country B,Basic,Organic,2,True
3423,2025-10,Country B,Basic,Organic,3,True
3423,2025-10,Country B,Basic,Organic,4,True
3423,2025-10,Country B,Basic,Organic,5,True
3423,2025-10,Country B,Basic,Organic,6,False
3424,2025-10,Country A,Basic,Paid,0,True
3424,2025-10,Country A,Basic,Paid,1,True
3424,2025-10,Country A,Basic,Paid,2,True
3424,2025-10,Country A,Basic,Paid,3,True
3424,2025-10,Country A,Basic,Paid,4,True
3424,2025-10,Country A,Basic,Paid,5,True
3424,2025-10,Country A,Basic,Paid,6,True
3425,2025-10,Country B,Basic,Referral,0,True
3425,2025-10,Country B,Basic,Referral,1,False
3425,2025-10,Country B,Basic,Referral,2,False
3425,2025-10,Country B,Basic,Referral,3,False
3425,2025-10,Country B,Basic,Referral,4,False
3425,2025-10,Country B,Basic,Referral,5,False
3425,2025-10,Country B,Basic,Referral,6,False
3426,2025-10,Country B,Basic,Referral,0,True
3426,2025-10,Country B,Basic,Referral,1,False
3426,2025-10,Country B,Basic,Referral,2,False
3426,2025-10,Country B,Basic,Referral,3,False
3426,2025-10,Country B,Basic,Referral,4,False
3426,2025-10,Country B,Basic,Referral,5,False
3426,2025-10,Country B,Basic,Referral,6,False
3427,2025-10,Country A,Basic,Organic,0,True
3427,2025-10,Country A,Basic,Organic,1,True
3427,2025-10,Country A,Basic,Organic,2,False
3427,2025-10,Country A,Basic,Organic,3,False
3427,2025-10,Country A,Basic,Organic,4,False
3427,2025-10,Country A,Basic,Organic,5,False
3427,2025-10,Country A,Basic,Organic,6,False
3428,2025-10,Country A,Premium,Paid,0,True
3428,2025-10,Country A,Premium,Paid,1,True
3428,2025-10,Country A,Premium,Paid,2,True
3428,2025-10,Country A,Premium,Paid,3,True
3428,2025-10,Country A,Premium,Paid,4,True
3428,2025-10,Country A,Premium,Paid,5,True
3428,2025-10,Country A,Premium,Paid,6,True
3429,2025-10,Country C,Basic,Paid,0,True
3429,2025-10,Country C,Basic,Paid,1,True
3429,2025-10,Country C,Basic,Paid,2,False
3429,2025-10,Country C,Basic,Paid,3,False
3429,2025-10,Country C,Basic,Paid,4,False
3429,2025-10,Country C,Basic,Paid,5,False
3429,2025-10,Country C,Basic,Paid,6,False
3430,2025-10,Country A,Basic,Partnership,0,True
3430,2025-10,Country A,Basic,Partnership,1,True
3430,2025-10,Country A,Basic,Partnership,2,False
3430,2025-10,Country A,Basic,Partnership,3,False
3430,2025-10,Country A,Basic,Partnership,4,False
3430,2025-10,Country A,Basic,Partnership,5,False
3430,2025-10,Country A,Basic,Partnership,6,False
3431,2025-10,Country C,Basic,Organic,0,True
3431,2025-10,Country C,Basic,Organic,1,True
3431,2025-10,Country C,Basic,Organic,2,True
3431,2025-10,Country C,Basic,Organic,3,True
3431,2025-10,Country C,Basic,Organic,4,True
3431,2025-10,Country C,Basic,Organic,5,False
3431,2025-10,Country C,Basic,Organic,6,False
3432,2025-10,Country A,Premium,Referral,0,True
3432,2025-10,Country A,Premium,Referral,1,True
3432,2025-10,Country A,Premium,Referral,2,True
3432,2025-10,Country A,Premium,Referral,3,True
3432,2025-10,Country A,Premium,Referral,4,True
3432,2025-10,Country A,Premium,Referral,5,True
3432,2025-10,Country A,Premium,Referral,6,True
3433,2025-10,Country A,Basic,Paid,0,True
3433,2025-10,Country A,Basic,Paid,1,True
3433,2025-10,Country A,Basic,Paid,2,True
3433,2025-10,Country A,Basic,Paid,3,True
3433,2025-10,Country A,Basic,Paid,4,True
3433,2025-10,Country A,Basic,Paid,5,True
3433,2025-10,Country A,Basic,Paid,6,True
3434,2025-10,Country C,Premium,Paid,0,True
3434,2025-10,Country C,Premium,Paid,1,True
3434,2025-10,Country C,Premium,Paid,2,True
3434,2025-10,Country C,Premium,Paid,3,True
3434,2025-10,Country C,Premium,Paid,4,True
3434,2025-10,Country C,Premium,Paid,5,True
3434,2025-10,Country C,Premium,Paid,6,True
3435,2025-10,Country C,Premium,Organic,0,True
3435,2025-10,Country C,Premium,Organic,1,True
3435,2025-10,Country C,Premium,Organic,2,True
3435,2025-10,Country C,Premium,Organic,3,True
3435,2025-10,Country C,Premium,Organic,4,True
3435,2025-10,Country C,Premium,Organic,5,True
3435,2025-10,Country C,Premium,Organic,6,True
3436,2025-10,Country A,Basic,Partnership,0,True
3436,2025-10,Country A,Basic,Partnership,1,True
3436,2025-10,Country A,Basic,Partnership,2,True
3436,2025-10,Country A,Basic,Partnership,3,True
3436,2025-10,Country A,Basic,Partnership,4,True
3436,2025-10,Country A,Basic,Partnership,5,False
3436,2025-10,Country A,Basic,Partnership,6,False
3437,2025-10,Country A,Basic,Paid,0,True
3437,2025-10,Country A,Basic,Paid,1,True
3437,2025-10,Country A,Basic,Paid,2,True
3437,2025-10,Country A,Basic,Paid,3,True
3437,2025-10,Country A,Basic,Paid,4,True
3437,2025-10,Country A,Basic,Paid,5,True
3437,2025-10,Country A,Basic,Paid,6,False
3438,2025-10,Country A,Basic,Referral,0,True
3438,2025-10,Country A,Basic,Referral,1,True
3438,2025-10,Country A,Basic,Referral,2,True
3438,2025-10,Country A,Basic,Referral,3,True
3438,2025-10,Country A,Basic,Referral,4,True
3438,2025-10,Country A,Basic,Referral,5,True
3438,2025-10,Country A,Basic,Referral,6,True
3439,2025-10,Country B,Basic,Organic,0,True
3439,2025-10,Country B,Basic,Organic,1,False
3439,2025-10,Country B,Basic,Organic,2,False
3439,2025-10,Country B,Basic,Organic,3,False
3439,2025-10,Country B,Basic,Organic,4,False
3439,2025-10,Country B,Basic,Organic,5,False
3439,2025-10,Country B,Basic,Organic,6,False
3440,2025-10,Country A,Basic,Paid,0,True
3440,2025-10,Country A,Basic,Paid,1,True
3440,2025-10,Country A,Basic,Paid,2,True
3440,2025-10,Country A,Basic,Paid,3,True
3440,2025-10,Country A,Basic,Paid,4,True
3440,2025-10,Country A,Basic,Paid,5,True
3440,2025-10,Country A,Basic,Paid,6,True
3441,2025-10,Country A,Basic,Referral,0,True
3441,2025-10,Country A,Basic,Referral,1,True
3441,2025-10,Country A,Basic,Referral,2,True
3441,2025-10,Country A,Basic,Referral,3,True
3441,2025-10,Country A,Basic,Referral,4,True
3441,2025-10,Country A,Basic,Referral,5,True
3441,2025-10,Country A,Basic,Referral,6,True
3442,2025-10,Country A,Basic,Paid,0,True
3442,2025-10,Country A,Basic,Paid,1,True
3442,2025-10,Country A,Basic,Paid,2,True
3442,2025-10,Country A,Basic,Paid,3,True
3442,2025-10,Country A,Basic,Paid,4,True
3442,2025-10,Country A,Basic,Paid,5,True
3442,2025-10,Country A,Basic,Paid,6,True
3443,2025-10,Country B,Basic,Referral,0,True
3443,2025-10,Country B,Basic,Referral,1,False
3443,2025-10,Country B,Basic,Referral,2,False
3443,2025-10,Country B,Basic,Referral,3,False
3443,2025-10,Country B,Basic,Referral,4,False
3443,2025-10,Country B,Basic,Referral,5,False
3443,2025-10,Country B,Basic,Referral,6,False
3444,2025-10,Country A,Basic,Paid,0,True
3444,2025-10,Country A,Basic,Paid,1,True
3444,2025-10,Country A,Basic,Paid,2,True
3444,2025-10,Country A,Basic,Paid,3,True
3444,2025-10,Country A,Basic,Paid,4,True
3444,2025-10,Country A,Basic,Paid,5,True
3444,2025-10,Country A,Basic,Paid,6,True
3445,2025-10,Country B,Basic,Organic,0,True
3445,2025-10,Country B,Basic,Organic,1,True
3445,2025-10,Country B,Basic,Organic,2,True
3445,2025-10,Country B,Basic,Organic,3,True
3445,2025-10,Country B,Basic,Organic,4,True
3445,2025-10,Country B,Basic,Organic,5,True
3445,2025-10,Country B,Basic,Organic,6,True
3446,2025-10,Country A,Premium,Organic,0,True
3446,2025-10,Country A,Premium,Organic,1,True
3446,2025-10,Country A,Premium,Organic,2,True
3446,2025-10,Country A,Premium,Organic,3,True
3446,2025-10,Country A,Premium,Organic,4,True
3446,2025-10,Country A,Premium,Organic,5,True
3446,2025-10,Country A,Premium,Organic,6,False
3447,2025-10,Country B,Basic,Paid,0,True
3447,2025-10,Country B,Basic,Paid,1,True
3447,2025-10,Country B,Basic,Paid,2,True
3447,2025-10,Country B,Basic,Paid,3,True
3447,2025-10,Country B,Basic,Paid,4,False
3447,2025-10,Country B,Basic,Paid,5,False
3447,2025-10,Country B,Basic,Paid,6,False
3448,2025-10,Country A,Basic,Organic,0,True
3448,2025-10,Country A,Basic,Organic,1,True
3448,2025-10,Country A,Basic,Organic,2,True
3448,2025-10,Country A,Basic,Organic,3,True
3448,2025-10,Country A,Basic,Organic,4,True
3448,2025-10,Country A,Basic,Organic,5,True
3448,2025-10,Country A,Basic,Organic,6,True
3449,2025-10,Country A,Basic,Organic,0,True
3449,2025-10,Country A,Basic,Organic,1,True
3449,2025-10,Country A,Basic,Organic,2,True
3449,2025-10,Country A,Basic,Organic,3,True
3449,2025-10,Country A,Basic,Organic,4,True
3449,2025-10,Country A,Basic,Organic,5,True
3449,2025-10,Country A,Basic,Organic,6,True
3450,2025-10,Country B,Premium,Organic,0,True
3450,2025-10,Country B,Premium,Organic,1,True
3450,2025-10,Country B,Premium,Organic,2,True
3450,2025-10,Country B,Premium,Organic,3,True
3450,2025-10,Country B,Premium,Organic,4,True
3450,2025-10,Country B,Premium,Organic,5,True
3450,2025-10,Country B,Premium,Organic,6,False
3451,2025-10,Country B,Premium,Referral,0,True
3451,2025-10,Country B,Premium,Referral,1,True
3451,2025-10,Country B,Premium,Referral,2,True
3451,2025-10,Country B,Premium,Referral,3,True
3451,2025-10,Country B,Premium,Referral,4,True
3451,2025-10,Country B,Premium,Referral,5,True
3451,2025-10,Country B,Premium,Referral,6,True
3452,2025-10,Country A,Premium,Organic,0,True
3452,2025-10,Country A,Premium,Organic,1,True
3452,2025-10,Country A,Premium,Organic,2,True
3452,2025-10,Country A,Premium,Organic,3,True
3452,2025-10,Country A,Premium,Organic,4,True
3452,2025-10,Country A,Premium,Organic,5,True
3452,2025-10,Country A,Premium,Organic,6,False
3453,2025-10,Country B,Basic,Partnership,0,True
3453,2025-10,Country B,Basic,Partnership,1,True
3453,2025-10,Country B,Basic,Partnership,2,True
3453,2025-10,Country B,Basic,Partnership,3,True
3453,2025-10,Country B,Basic,Partnership,4,True
3453,2025-10,Country B,Basic,Partnership,5,True
3453,2025-10,Country B,Basic,Partnership,6,True
3454,2025-10,Country B,Basic,Partnership,0,True
3454,2025-10,Country B,Basic,Partnership,1,True
3454,2025-10,Country B,Basic,Partnership,2,False
3454,2025-10,Country B,Basic,Partnership,3,False
3454,2025-10,Country B,Basic,Partnership,4,False
3454,2025-10,Country B,Basic,Partnership,5,False
3454,2025-10,Country B,Basic,Partnership,6,False
3455,2025-10,Country B,Basic,Paid,0,True
3455,2025-10,Country B,Basic,Paid,1,False
3455,2025-10,Country B,Basic,Paid,2,False
3455,2025-10,Country B,Basic,Paid,3,False
3455,2025-10,Country B,Basic,Paid,4,False
3455,2025-10,Country B,Basic,Paid,5,False
3455,2025-10,Country B,Basic,Paid,6,False
3456,2025-10,Country A,Basic,Referral,0,True
3456,2025-10,Country A,Basic,Referral,1,True
3456,2025-10,Country A,Basic,Referral,2,False
3456,2025-10,Country A,Basic,Referral,3,False
3456,2025-10,Country A,Basic,Referral,4,False
3456,2025-10,Country A,Basic,Referral,5,False
3456,2025-10,Country A,Basic,Referral,6,False
3457,2025-10,Country C,Basic,Paid,0,True
3457,2025-10,Country C,Basic,Paid,1,True
3457,2025-10,Country C,Basic,Paid,2,False
3457,2025-10,Country C,Basic,Paid,3,False
3457,2025-10,Country C,Basic,Paid,4,False
3457,2025-10,Country C,Basic,Paid,5,False
3457,2025-10,Country C,Basic,Paid,6,False
3458,2025-10,Country C,Basic,Paid,0,True
3458,2025-10,Country C,Basic,Paid,1,True
3458,2025-10,Country C,Basic,Paid,2,True
3458,2025-10,Country C,Basic,Paid,3,True
3458,2025-10,Country C,Basic,Paid,4,True
3458,2025-10,Country C,Basic,Paid,5,True
3458,2025-10,Country C,Basic,Paid,6,True
3459,2025-10,Country B,Premium,Paid,0,True
3459,2025-10,Country B,Premium,Paid,1,True
3459,2025-10,Country B,Premium,Paid,2,True
3459,2025-10,Country B,Premium,Paid,3,True
3459,2025-10,Country B,Premium,Paid,4,True
3459,2025-10,Country B,Premium,Paid,5,True
3459,2025-10,Country B,Premium,Paid,6,True
3460,2025-10,Country A,Basic,Paid,0,True
3460,2025-10,Country A,Basic,Paid,1,True
3460,2025-10,Country A,Basic,Paid,2,True
3460,2025-10,Country A,Basic,Paid,3,False
3460,2025-10,Country A,Basic,Paid,4,False
3460,2025-10,Country A,Basic,Paid,5,False
3460,2025-10,Country A,Basic,Paid,6,False
3461,2025-10,Country A,Basic,Partnership,0,True
3461,2025-10,Country A,Basic,Partnership,1,True
3461,2025-10,Country A,Basic,Partnership,2,True
3461,2025-10,Country A,Basic,Partnership,3,True
3461,2025-10,Country A,Basic,Partnership,4,True
3461,2025-10,Country A,Basic,Partnership,5,True
3461,2025-10,Country A,Basic,Partnership,6,True
3462,2025-10,Country A,Basic,Organic,0,True
3462,2025-10,Country A,Basic,Organic,1,True
3462,2025-10,Country A,Basic,Organic,2,True
3462,2025-10,Country A,Basic,Organic,3,True
3462,2025-10,Country A,Basic,Organic,4,True
3462,2025-10,Country A,Basic,Organic,5,True
3462,2025-10,Country A,Basic,Organic,6,True
3463,2025-10,Country B,Premium,Organic,0,True
3463,2025-10,Country B,Premium,Organic,1,True
3463,2025-10,Country B,Premium,Organic,2,True
3463,2025-10,Country B,Premium,Organic,3,False
3463,2025-10,Country B,Premium,Organic,4,False
3463,2025-10,Country B,Premium,Organic,5,False
3463,2025-10,Country B,Premium,Organic,6,False
3464,2025-10,Country C,Basic,Paid,0,True
3464,2025-10,Country C,Basic,Paid,1,True
3464,2025-10,Country C,Basic,Paid,2,True
3464,2025-10,Country C,Basic,Paid,3,True
3464,2025-10,Country C,Basic,Paid,4,True
3464,2025-10,Country C,Basic,Paid,5,True
3464,2025-10,Country C,Basic,Paid,6,True
3465,2025-10,Country A,Premium,Paid,0,True
3465,2025-10,Country A,Premium,Paid,1,True
3465,2025-10,Country A,Premium,Paid,2,True
3465,2025-10,Country A,Premium,Paid,3,True
3465,2025-10,Country A,Premium,Paid,4,True
3465,2025-10,Country A,Premium,Paid,5,True
3465,2025-10,Country A,Premium,Paid,6,True
3466,2025-10,Country A,Basic,Paid,0,True
3466,2025-10,Country A,Basic,Paid,1,True
3466,2025-10,Country A,Basic,Paid,2,True
3466,2025-10,Country A,Basic,Paid,3,True
3466,2025-10,Country A,Basic,Paid,4,True
3466,2025-10,Country A,Basic,Paid,5,False
3466,2025-10,Country A,Basic,Paid,6,False
3467,2025-10,Country A,Premium,Paid,0,True
3467,2025-10,Country A,Premium,Paid,1,False
3467,2025-10,Country A,Premium,Paid,2,False
3467,2025-10,Country A,Premium,Paid,3,False
3467,2025-10,Country A,Premium,Paid,4,False
3467,2025-10,Country A,Premium,Paid,5,False
3467,2025-10,Country A,Premium,Paid,6,False
3468,2025-10,Country A,Basic,Referral,0,True
3468,2025-10,Country A,Basic,Referral,1,True
3468,2025-10,Country A,Basic,Referral,2,True
3468,2025-10,Country A,Basic,Referral,3,True
3468,2025-10,Country A,Basic,Referral,4,True
3468,2025-10,Country A,Basic,Referral,5,True
3468,2025-10,Country A,Basic,Referral,6,False
3469,2025-10,Country C,Premium,Paid,0,True
3469,2025-10,Country C,Premium,Paid,1,True
3469,2025-10,Country C,Premium,Paid,2,True
3469,2025-10,Country C,Premium,Paid,3,True
3469,2025-10,Country C,Premium,Paid,4,True
3469,2025-10,Country C,Premium,Paid,5,True
3469,2025-10,Country C,Premium,Paid,6,True
3470,2025-10,Country A,Basic,Referral,0,True
3470,2025-10,Country A,Basic,Referral,1,True
3470,2025-10,Country A,Basic,Referral,2,True
3470,2025-10,Country A,Basic,Referral,3,True
3470,2025-10,Country A,Basic,Referral,4,True
3470,2025-10,Country A,Basic,Referral,5,True
3470,2025-10,Country A,Basic,Referral,6,True
3471,2025-10,Country A,Premium,Organic,0,True
3471,2025-10,Country A,Premium,Organic,1,False
3471,2025-10,Country A,Premium,Organic,2,False
3471,2025-10,Country A,Premium,Organic,3,False
3471,2025-10,Country A,Premium,Organic,4,False
3471,2025-10,Country A,Premium,Organic,5,False
3471,2025-10,Country A,Premium,Organic,6,False
3472,2025-10,Country B,Basic,Paid,0,True
3472,2025-10,Country B,Basic,Paid,1,False
3472,2025-10,Country B,Basic,Paid,2,False
3472,2025-10,Country B,Basic,Paid,3,False
3472,2025-10,Country B,Basic,Paid,4,False
3472,2025-10,Country B,Basic,Paid,5,False
3472,2025-10,Country B,Basic,Paid,6,False
3473,2025-10,Country A,Basic,Organic,0,True
3473,2025-10,Country A,Basic,Organic,1,True
3473,2025-10,Country A,Basic,Organic,2,True
3473,2025-10,Country A,Basic,Organic,3,True
3473,2025-10,Country A,Basic,Organic,4,True
3473,2025-10,Country A,Basic,Organic,5,True
3473,2025-10,Country A,Basic,Organic,6,True
3474,2025-10,Country A,Basic,Organic,0,True
3474,2025-10,Country A,Basic,Organic,1,True
3474,2025-10,Country A,Basic,Organic,2,True
3474,2025-10,Country A,Basic,Organic,3,True
3474,2025-10,Country A,Basic,Organic,4,True
3474,2025-10,Country A,Basic,Organic,5,True
3474,2025-10,Country A,Basic,Organic,6,True
3475,2025-10,Country A,Premium,Paid,0,True
3475,2025-10,Country A,Premium,Paid,1,True
3475,2025-10,Country A,Premium,Paid,2,True
3475,2025-10,Country A,Premium,Paid,3,True
3475,2025-10,Country A,Premium,Paid,4,True
3475,2025-10,Country A,Premium,Paid,5,True
3475,2025-10,Country A,Premium,Paid,6,False
3476,2025-10,Country A,Basic,Partnership,0,True
3476,2025-10,Country A,Basic,Partnership,1,True
3476,2025-10,Country A,Basic,Partnership,2,True
3476,2025-10,Country A,Basic,Partnership,3,True
3476,2025-10,Country A,Basic,Partnership,4,True
3476,2025-10,Country A,Basic,Partnership,5,True
3476,2025-10,Country A,Basic,Partnership,6,True
3477,2025-10,Country A,Basic,Paid,0,True
3477,2025-10,Country A,Basic,Paid,1,True
3477,2025-10,Country A,Basic,Paid,2,True
3477,2025-10,Country A,Basic,Paid,3,True
3477,2025-10,Country A,Basic,Paid,4,True
3477,2025-10,Country A,Basic,Paid,5,True
3477,2025-10,Country A,Basic,Paid,6,True
3478,2025-10,Country B,Basic,Paid,0,True
3478,2025-10,Country B,Basic,Paid,1,True
3478,2025-10,Country B,Basic,Paid,2,True
3478,2025-10,Country B,Basic,Paid,3,True
3478,2025-10,Country B,Basic,Paid,4,True
3478,2025-10,Country B,Basic,Paid,5,True
3478,2025-10,Country B,Basic,Paid,6,True
3479,2025-10,Country A,Basic,Organic,0,True
3479,2025-10,Country A,Basic,Organic,1,True
3479,2025-10,Country A,Basic,Organic,2,True
3479,2025-10,Country A,Basic,Organic,3,True
3479,2025-10,Country A,Basic,Organic,4,True
3479,2025-10,Country A,Basic,Organic,5,False
3479,2025-10,Country A,Basic,Organic,6,False
3480,2025-10,Country A,Basic,Paid,0,True
3480,2025-10,Country A,Basic,Paid,1,True
3480,2025-10,Country A,Basic,Paid,2,True
3480,2025-10,Country A,Basic,Paid,3,True
3480,2025-10,Country A,Basic,Paid,4,True
3480,2025-10,Country A,Basic,Paid,5,True
3480,2025-10,Country A,Basic,Paid,6,True
3481,2025-10,Country B,Basic,Paid,0,True
3481,2025-10,Country B,Basic,Paid,1,True
3481,2025-10,Country B,Basic,Paid,2,True
3481,2025-10,Country B,Basic,Paid,3,True
3481,2025-10,Country B,Basic,Paid,4,True
3481,2025-10,Country B,Basic,Paid,5,False
3481,2025-10,Country B,Basic,Paid,6,False
3482,2025-10,Country B,Basic,Referral,0,True
3482,2025-10,Country B,Basic,Referral,1,True
3482,2025-10,Country B,Basic,Referral,2,True
3482,2025-10,Country B,Basic,Referral,3,False
3482,2025-10,Country B,Basic,Referral,4,False
3482,2025-10,Country B,Basic,Referral,5,False
3482,2025-10,Country B,Basic,Referral,6,False
3483,2025-10,Country A,Basic,Organic,0,True
3483,2025-10,Country A,Basic,Organic,1,True
3483,2025-10,Country A,Basic,Organic,2,True
3483,2025-10,Country A,Basic,Organic,3,True
3483,2025-10,Country A,Basic,Organic,4,True
3483,2025-10,Country A,Basic,Organic,5,True
3483,2025-10,Country A,Basic,Organic,6,True
3484,2025-10,Country A,Basic,Organic,0,True
3484,2025-10,Country A,Basic,Organic,1,True
3484,2025-10,Country A,Basic,Organic,2,True
3484,2025-10,Country A,Basic,Organic,3,True
3484,2025-10,Country A,Basic,Organic,4,True
3484,2025-10,Country A,Basic,Organic,5,False
3484,2025-10,Country A,Basic,Organic,6,False
3485,2025-10,Country A,Basic,Paid,0,True
3485,2025-10,Country A,Basic,Paid,1,True
3485,2025-10,Country A,Basic,Paid,2,True
3485,2025-10,Country A,Basic,Paid,3,True
3485,2025-10,Country A,Basic,Paid,4,True
3485,2025-10,Country A,Basic,Paid,5,False
3485,2025-10,Country A,Basic,Paid,6,False
3486,2025-10,Country A,Basic,Partnership,0,True
3486,2025-10,Country A,Basic,Partnership,1,True
3486,2025-10,Country A,Basic,Partnership,2,True
3486,2025-10,Country A,Basic,Partnership,3,True
3486,2025-10,Country A,Basic,Partnership,4,True
3486,2025-10,Country A,Basic,Partnership,5,True
3486,2025-10,Country A,Basic,Partnership,6,True
3487,2025-10,Country A,Premium,Partnership,0,True
3487,2025-10,Country A,Premium,Partnership,1,True
3487,2025-10,Country A,Premium,Partnership,2,True
3487,2025-10,Country A,Premium,Partnership,3,True
3487,2025-10,Country A,Premium,Partnership,4,True
3487,2025-10,Country A,Premium,Partnership,5,True
3487,2025-10,Country A,Premium,Partnership,6,True
3488,2025-10,Country A,Basic,Organic,0,True
3488,2025-10,Country A,Basic,Organic,1,True
3488,2025-10,Country A,Basic,Organic,2,True
3488,2025-10,Country A,Basic,Organic,3,True
3488,2025-10,Country A,Basic,Organic,4,True
3488,2025-10,Country A,Basic,Organic,5,True
3488,2025-10,Country A,Basic,Organic,6,True
3489,2025-10,Country B,Basic,Paid,0,True
3489,2025-10,Country B,Basic,Paid,1,True
3489,2025-10,Country B,Basic,Paid,2,True
3489,2025-10,Country B,Basic,Paid,3,False
3489,2025-10,Country B,Basic,Paid,4,False
3489,2025-10,Country B,Basic,Paid,5,False
3489,2025-10,Country B,Basic,Paid,6,False
3490,2025-10,Country A,Basic,Organic,0,True
3490,2025-10,Country A,Basic,Organic,1,True
3490,2025-10,Country A,Basic,Organic,2,False
3490,2025-10,Country A,Basic,Organic,3,False
